dialogue_id,turn_id,speaker,text,emotion,emotion_id,strategy,strategy_id,split
20180828-191951_61_live,9,persuadee,"Ok, I see. Yes, I guess I can find any information I need on their website.  Thanks.",,,,,train
20180828-192007_353_live,0,persuader,Hello,joyful,4,no_strategy,0,train
20180828-192007_353_live,0,persuadee,hello there,,,,,train
20180828-192007_353_live,1,persuader,I am here on behalf of an organization called Save the Children have you heard of them before?,caring,17,source-related-inquiry,5,train
20180828-192007_353_live,1,persuadee,"It sounds faintly familiar, but I can't recall exactly. What do they do?",,,,,train
20180828-192007_353_live,2,persuader,"We are a charity that specializes in ensuring the health, safety and education for children around the world.  We specialize in providing aid to children in war torn countries.  Would you be interested in making a donation?",caring,17,logical-appeal,3,train
20180828-192007_353_live,2,persuadee,"That's admirable, but I wouldn't be interested in making a donation at this time,",,,,,train
20180828-192007_353_live,3,persuader,I completely understand.  It wouldn't be much.  Every little bit counts.  In the first two months of this year alone 1000 children were killed or injured due to violence in developing nations.  All were asking for is a $2 donation to ensure that children affected can get access to the resources they need to live a healthy and prosperous life.,caring,17,emotion-appeal,8,train
20180828-192007_353_live,3,persuadee,"Sorry, but no. That sucks for them and everything, but I have like 4 cents in my bank account so every little bit counts for me right now too",,,,,train
20180828-192007_353_live,4,persuader,"These children live on less than that every month.  Its less than the cost of a cup of coffee at your local Starbucks. Think about it, for just $2 you can bring security to a child in war torn Syria.  Im sure you could find $2 in your couch cushions.",trusting,3,emotion-appeal,8,train
20180828-192007_353_live,4,persuadee,i don't even have a couch honestly. I can't donate.,,,,,train
20180828-192007_353_live,5,persuader,"And neither do these children. We arent asking for much.  Anything you can spare will benefit the children. We would gladly accept a modest donation of $1.  What do you say, could you spare even a single dollar to help these kids?",hopeful,20,foot-in-the-door,7,train
20180828-192007_353_live,5,persuadee,No I can not,,,,,train
20180828-192007_353_live,6,persuader,I understand the apprehension.  I know times can be tough for us here as well.  These children do not know when they will eat next.  They struggle to find a place to sleep.  Many have lost parents due to violence and are faced with conditions that we could not even imagine here.  Its just one dollar.  Are you sure you cant spare a single dollar?,apprehensive,18,emotion-appeal,8,train
20180828-192007_353_live,6,persuadee,That sucks. I sympathize but I can not. ,,,,,train
20180828-192007_353_live,7,persuader,Not even 75 cents.  We will take any donation possible.  Like I said any small amount helps.,trusting,3,foot-in-the-door,7,train
20180828-192007_353_live,7,persuadee,no im sorry,,,,,train
20180828-192007_353_live,8,persuader,You cant spare 75 cents for a starving child?,disappointed,16,emotion-appeal,8,train
20180828-192007_353_live,8,persuadee,no i can not,,,,,train
20180828-192007_353_live,9,persuader,Is there any amount you would be willing to donate?,hopeful,20,no_strategy,0,train
20180828-192007_353_live,9,persuadee,no i won't be donating today,,,,,train
20180828-192007_353_live,10,persuader,I really encourage you to open your wallet.,hopeful,20,no_strategy,0,train
20180828-192202_602_live,0,persuader,Ho how are you?,caring,17,no_strategy,0,train
20180828-192202_602_live,0,persuadee,I'm doing well. How are you?,,,,,train
20180828-192202_602_live,1,persuader,I'm doing great. My name is Kim and I work for a charity organization.,proud,2,no_strategy,0,train
20180828-192202_602_live,1,persuadee,What type of charity organization do you work for?,,,,,train
20180828-192202_602_live,2,persuader,Our charity organization is called Save the Children. We are committed to providing health and nutrition programs that save children's lives and ensure they grow up healthy.,caring,17,credibility-appeal,2,train
20180828-192202_602_live,2,persuadee,That's great. Does your work benefit children globally?,,,,,train
20180828-192202_602_live,3,persuader,"Yes we have a global presence. We help Syrian children refugees and children in developing countries, especially in war zones. Save the Children is the voice for vulnerable children. We're on the ground in 120 countries, working to reach every last child through international programs that focus on health, education, protection and disaster relief. Together, we're changing children's lives and the future we all share.",caring,17,credibility-appeal,2,train
20180828-192202_602_live,3,persuadee,"Well, that definitely sounds like a worthwhile cause. Can I ask what percentage of donations received go to helping children versus the percentage that goes to the administration of the charity?",,,,,train
20180828-192202_602_live,4,persuader,"Save the Children has a proven track record of using donations efficiently and effectively. Our independently audited financial statements consistently show that nearly 9 out of every 10 dollars we spend goes to programs and services for children and families in need. We keep administrative costs low so that more funding goes to children's programs.  In fiscal year 2017, 86% of all expenditures went to program services, 9% went to fundraising and 5% went to management and general. ",trusting,3,credibility-appeal,2,train
20180828-192202_602_live,4,persuadee,"That's incredibly impressive, much better than other charities I've looked into. It must be very rewarding to be able to impact the lives of so many people.",,,,,train
20180828-192202_602_live,5,persuader,"Yes, In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Every donation will indeed be a help a lot of children and their families. We target the major causes of maternal, newborn and child deaths and provide the best health and nutrition programs to save children's lives and ensure they grow up healthy.",caring,17,logical-appeal,3,train
20180828-192202_602_live,5,persuadee,Does the charity offer the ability to sponsor an individual child and be kept up to date on their progress?,,,,,train
20180828-192202_602_live,6,persuader,"Yes you can! Through child sponsorship, you can be the hero in the life of a child in need. You can make sure they grow up healthy, educated and safe. Through the power of Sponsorship, you help ensure a child in need has the best chance for success _ with a healthy start, the opportunity to learn and protection from harm. Our innovative Sponsorship programs address the unique needs of children where they live",caring,17,logical-appeal,3,train
20180828-192202_602_live,6,persuadee,That's something I would definitely like to learn more about. I'll visit the charities website and check it out. ,,,,,train
20180828-192202_602_live,7,persuader,"Yes thank you. There are many ways to help. For more information, and if you are willing to help or make a donation, you can go to our website:  URL  Will you be interested in making a donation to Save the Children ?",grateful,8,donation-information,6,train
20180828-192202_602_live,7,persuadee,"Yes, I would love to help this charity! It's a great cause.",,,,,train
20180828-192202_602_live,8,persuader,How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,hopeful,20,donation-information,6,train
20180828-192202_602_live,8,persuadee,"I will donate .50, and I will definitely visit your website to learn more about sponsoring a child.",,,,,train
20180828-192202_602_live,9,persuader,Thank you so much for your donation. The research team will collect all donations and send it to Save the Children. There are many more ways to donate to Save the Children and you can learn more by visiting our website.,grateful,8,no_strategy,0,train
20180828-192202_602_live,9,persuadee,I definitely will! Thanks for informing me about this great opportunity to help.,,,,,train
20180828-192229_245_live,0,persuader,We really need some donations for Save the Children in any amount of money,hopeful,20,no_strategy,0,train
20180828-192229_245_live,0,persuadee,"Alright, is it non profit?  ",,,,,train
20180828-192229_245_live,1,persuader,Yes it is,confident,15,credibility-appeal,2,train
20180828-192229_245_live,1,persuadee,"Does it help children in developing nations or all nations, or? ",,,,,train
20180828-192229_245_live,2,persuader,"Yes it helps children in all developing countries, you can donate some of this task pay if you wish",caring,17,donation-information,6,train
20180828-192229_245_live,2,persuadee,"Thank you, how do they allocate funds? As in does most go to cover their overhead? ",,,,,train
20180828-192229_245_live,3,persuader,"No they take the funds and give it to the Charity and they use it for the children. There are just so many ways this helps the kids. It helps kids from starving and with education,safety etc",caring,17,logical-appeal,3,train
20180828-192229_245_live,3,persuadee,"Than i would like to donate 1/2 of this task pay, so $1",,,,,train
20180828-192229_245_live,4,persuader,"Ok, great. That is very nice of you. The research team will collect and send it to Save the children. Have you donated to charities before/",grateful,8,personal-related-inquiry,4,train
20180828-192229_245_live,4,persuadee,"Yes, somewhat frequently. I just like knowing how.funds are allocated before donating. Too many non-profits use more donations to cover costs than to help the cause they claim to support. You?",,,,,train
20180828-192229_245_live,5,persuader,Yeah and I don't blame you.Can I ask you where you are from?,sentimental,0,personal-related-inquiry,4,train
20180828-192229_245_live,5,persuadee,"I live Michigan, right on Lake Huron and the Candian border",,,,,train
20180828-192229_245_live,6,persuader,"I'm in Michigan also, right on the Ohio border. How long have you been doing Mturks",confident,15,no_strategy,0,train
20180828-192229_245_live,6,persuadee,"Just over a month now. How about you, and do you enjoy it? ",,,,,train
20180828-192229_245_live,7,persuader,"That's funny, about the same time frame and yes I do because I do it when I'm not busy at work and at night watching t.v. How about yourself?",content,21,no_strategy,0,train
20180828-192229_245_live,7,persuadee,"I work midnights, in a slow paced environment, so i frequently turk at work. It has definitely been worth it so far! ",,,,,train
20180828-192229_245_live,8,persuader,Do you mind me asking how much you made your first month.,anxious,19,no_strategy,0,train
20180828-192229_245_live,8,persuadee,I have made a bit over $500 so far. I joined July 29(i think),,,,,train
20180828-192229_245_live,9,persuader,"Wow, how many hits is that? I've only made a little over 100.00 Any advise?",surprised,11,no_strategy,0,train
20180828-192229_245_live,9,persuadee,"I have around 4,000 submitted. I work on it for about 4 hours when at work due to having nothing to do. I use PANDA on the rare occasions i do it at home on my computer. Those days(using that) i easily clear $30-$40 for 4hours. If you turk with a computer it is worth it to download and learn to use it. At night though i just work on whatever is available throughout the night. ",,,,,train
20180828-192229_245_live,10,persuader,Is PANDA for Mturks?,apprehensive,18,no_strategy,0,train
20180828-192229_245_live,10,persuadee,"Yes, simple once you get the hang of it, but it took me a little while. I'm not that great with computers though beyond basic functions. PANDA is a script",,,,,train
20180828-192229_245_live,11,persuader,"I've heard of it but haven't downloaded it yet but I guess I should. One last thing, Do scripts make your turking faster or what is the meaning of them. I know computers but never used scripts.",apprehensive,18,no_strategy,0,train
20180828-192522_122_live,0,persuader,Have you thought about how important it is to save children?,caring,17,personal-related-inquiry,4,train
20180828-192522_122_live,0,persuadee,Yes. I work in the field of fundraising and am exposed to organizations that help children.,,,,,train
20180828-192522_122_live,1,persuader,"Have you heard about the specific organization ""Save the Children""?",caring,17,source-related-inquiry,5,train
20180828-192522_122_live,1,persuadee,"Yes, I have. My company did work for them years ago.",,,,,train
20180828-192522_122_live,2,persuader,"So you know that they are a no-government organization that promotes children's rights, provides relief and helps support children in developing countries?",content,21,credibility-appeal,2,train
20180828-192522_122_live,2,persuadee,"Yes, I do.",,,,,train
20180828-192522_122_live,3,persuader,Would you be interested in donating to them?,caring,17,no_strategy,0,train
20180828-192522_122_live,3,persuadee,I may be interested.,,,,,train
20180828-192522_122_live,4,persuader,"If you did, your donation could make a huge impact in children's lives.",caring,17,logical-appeal,3,train
20180828-192522_122_live,4,persuadee,I understand that.,,,,,train
20180828-192522_122_live,5,persuader,The research team who put this together is collecting donations to send to Save the Children.,trusting,3,no_strategy,0,train
20180828-192522_122_live,5,persuadee,Okay. How much have they collected?,,,,,train
20180828-192522_122_live,6,persuader,I'm not sure what the total is currently.,apprehensive,18,no_strategy,0,train
20180828-192522_122_live,6,persuadee,"Oh, okay. How do I know that this is legit?",,,,,train
20180828-192522_122_live,7,persuader,"Well, you don\'t have to ""mail"" or give out banking info. Instead, you can agree to give a portion of your payment. It\'s directly deducted from your task payment.",trusting,3,donation-information,6,train
20180828-192522_122_live,7,persuadee,"Ah, I see.",,,,,train
20180828-192522_122_live,8,persuader,You have the option of donating between $0 to all of your payment ($2).,trusting,3,donation-information,6,train
20180828-192522_122_live,8,persuadee,I will donate a portion of it.,,,,,train
20180828-192522_122_live,9,persuader,That's awesome! How much would you like to donate?,grateful,8,no_strategy,0,train
20180828-192522_122_live,9,persuadee,I would like to donate $0.25.,,,,,train
20180828-192522_122_live,10,persuader,"Great, thank you so much!",grateful,8,no_strategy,0,train
20180828-192601_768_live,0,persuader,Hello. Would you like to donate to a children's charity called Save the Children today?,caring,17,no_strategy,0,train
20180828-192601_768_live,0,persuadee,How much of my donation would go directly to the children and not the foundation?,,,,,train
20180828-192601_768_live,1,persuader,All of it will go to the charity. You can donate $0 to $2.,hopeful,20,donation-information,6,train
20180828-192601_768_live,1,persuadee,Will my donation just help children in my country or will it be sent to other countries?,,,,,train
20180828-192601_768_live,2,persuader,It is used to help children internationally. So it will help children in your country and in other countries.,caring,17,logical-appeal,3,train
20180828-192601_768_live,2,persuadee,What kind of children are supported by your organization?,,,,,train
20180828-192601_768_live,3,persuader,Mostly children in developing countries. ,confident,15,logical-appeal,3,train
20180828-192601_768_live,3,persuadee,Is there any way i could specify that i want my donation to be used to help children in my country?,,,,,train
20180828-192601_768_live,4,persuader,"Your donation will help ensure children's rights to health, education, and safety. However, I do not believe you will be able to specify which country your donation will go to.",apprehensive,18,logical-appeal,3,train
20180828-192601_768_live,4,persuadee,"If i donate do i get one of those ""story of the child your helping"" stories?",,,,,train
20180828-192601_768_live,5,persuader,"Hmm. I am not too sure about that one, but you donation will indeed create a tangible impact for the world",apprehensive,18,logical-appeal,3,train
20180828-192601_768_live,5,persuadee,"I wouldn't mind donating $1 to help the children, i really need the money, but they do too.",,,,,train
20180828-192601_768_live,6,persuader,That is great. Thank you for your donation. Every little bit helps. I am sure the children will be grateful to receive anything at all.,grateful,8,no_strategy,0,train
20180828-192601_768_live,6,persuadee,How do i go about sending the donation?,,,,,train
20180828-192601_768_live,7,persuader,The research team will collect all donations and send it to Save the Children,confident,15,donation-information,6,train
20180828-192601_768_live,7,persuadee,"Sounds good, do you know if i can use this donation as a tax write off?",,,,,train
20180828-192601_768_live,8,persuader,Probably so. But I am not too sure. You definitely want to ask your tax preparer when you file your taxes.,apprehensive,18,no_strategy,0,train
20180828-192601_768_live,8,persuadee,"Alright, i think you have answered all my questions, thank you.",,,,,train
20180828-192601_768_live,9,persuader,Thank you again. Have a nice day.,grateful,8,no_strategy,0,train
20180828-192601_768_live,9,persuadee,"You too, goodbye.",,,,,train
20180828-192744_15_live,0,persuader,"Hello, would you like to be involved in saving a child's life?",caring,17,no_strategy,0,train
20180828-192744_15_live,0,persuadee,How so?,,,,,train
20180828-192744_15_live,1,persuader,"By agreeing to contribute to Save the Children.  It is a reputable, viable organization which provides resources to impoverished children.",trusting,3,credibility-appeal,2,train
20180828-192744_15_live,1,persuadee,I have already donated to another charity this month.,,,,,train
20180828-192744_15_live,2,persuader,"I understand, but this organization will directly impact a child's life by adding additional resources and support to ensure that children are able to lead healthy, happy, productive lives.",caring,17,logical-appeal,3,train
20180828-192744_15_live,2,persuadee,"I donate to St Judes every month which benefits children too. I wish I could donate more, but I can't",,,,,train
20180828-192744_15_live,3,persuader,"Totally understandable. We all have our own obligations in our personal lives.  Do you mind if I ask you if you have ever gone with out food, shelter, or the basic necessities?",apprehensive,18,personal-related-inquiry,4,train
20180828-192744_15_live,3,persuadee,"I have been nearly homeless at a point in my life.  That is why I donate money to help take care of others, pay it forward if you will.",,,,,train
20180828-192744_15_live,4,persuader,"Exactly, I myself have been homeless, gone to bed without food as a child,  had no heat or water in the dead of winter, which is why supporting Save the Children is so important! Just 1 donation could potentially change a child's opportunities in life!",sentimental,0,personal-story,10,train
20180828-192744_15_live,4,persuadee,Have you donated?,,,,,train
20180828-192744_15_live,5,persuader,"Absolutely.  Just like you mentioned earlier, I believe in pay",confident,15,no_strategy,0,train
20180828-192744_15_live,5,persuadee,I am glad we are both able to help.  I just have already helped another organization this month and live paycheck to paycheck as it is.  I'm sure you understand.,,,,,train
20180828-192744_15_live,6,persuader,"My apology, I hit the enter button prematurely.  But I absolutely agree in paying it forward. I wholehartedly agree that our purpose in life is to be a blessing for someone else when we can.  Would you be willing to donate to the charity now? ",caring,17,no_strategy,0,train
20180828-192744_15_live,6,persuadee,I really can't.,,,,,train
20180828-192744_15_live,7,persuader,"You mentioned earlier that you live paycheck to paycheck, I am in the exact same boat. But did you know that your donation can be directly deducted from your task payment?  You can choose any amount from O to $2. ",hopeful,20,donation-information,6,train
20180828-192744_15_live,7,persuadee,"Oh, I didn't know that!  How do I do that?",,,,,train
20180828-192744_15_live,8,persuader,The research team will collect all donations and send it to Save The Children.,confident,15,donation-information,6,train
20180828-192744_15_live,8,persuadee,"Ok, I'd be happy to donate half of my earning.",,,,,train
20180828-192744_15_live,9,persuader,"Excellent. I applaud your efforts for being part of the solution.  If you would like to gather additional information, please go to  URL   Thanks so much!",grateful,8,no_strategy,0,train
20180828-192744_15_live,9,persuadee,Sure thing!  I am glad I was able to help.,,,,,train
20180828-192750_297_live,0,persuader,Hello,caring,17,no_strategy,0,train
20180828-192750_297_live,0,persuadee,hi there,,,,,train
20180828-192750_297_live,1,persuader,how are you today,caring,17,no_strategy,0,train
20180828-192750_297_live,1,persuadee,"I'm doing ok, a little tired. How are you/",,,,,train
20180828-192750_297_live,2,persuader,Exhausted. Turking after work is no fun but I need the money lol,disappointed,16,no_strategy,0,train
20180828-192750_297_live,2,persuadee,I hear that!,,,,,train
20180828-192750_297_live,3,persuader,"will you donate any bonus to the charity ""save the children"" today?",hopeful,20,no_strategy,0,train
20180828-192750_297_live,3,persuadee,"No, thanks. I think I'm going to keep the bonus.",,,,,train
20180828-192750_297_live,4,persuader,"No worries, I'd do the same",prepared,9,self-modeling,9,train
20180828-192750_297_live,4,persuadee,"Yeah, I was curious how this was going to go. I always feel a little guilty saying no.",,,,,train
20180828-192750_297_live,5,persuader,"Me too, but I just try to think how much my family needs the money and I feel a little better",content,21,logical-appeal,3,train
20180828-192750_297_live,5,persuadee,"Yeah, exactly. ""Save the children"" is pretty vague, too, haha.",,,,,train
20180828-192750_297_live,6,persuader,"Yep, they gave me all kinds of tactics to use on you that I didn't want to like asking how much you spend on things like candy LOL",apprehensive,18,no_strategy,0,train
20180828-192750_297_live,6,persuadee,Haha! That's interesting. What other tactics did they suggest?,,,,,train
20180828-192750_297_live,7,persuader,They said to tell you that you are part of the solution and that you have a moral responsibility to help,trusting,3,emotion-appeal,8,train
20180828-192750_297_live,7,persuadee,"Well, true, but I also have a moral responsibility to my family. I feel worse when cashiers ask me. It seems to happen so frequently now.",,,,,train
20180828-192750_297_live,8,persuader,"I actually work in a grocery store. They only ask you for donations as a tax write-off. I mean, the money does go to charity but there is something in it for everyone",grateful,8,logical-appeal,3,train
20180828-192750_297_live,8,persuadee,"Hah, that's good to know. There's even a South Park episode about this...(of course there is)",,,,,train
20180828-192750_297_live,9,persuader,"Man I love South Park, excited for it to come back next month",joyful,4,no_strategy,0,train
20180828-192750_297_live,9,persuadee,"I wasn't into it originally, but my husband wore me down. Now I like it.",,,,,train
20180828-192750_297_live,10,persuader,"Good talking with you, have a nice night",content,21,no_strategy,0,train
20180828-192750_297_live,10,persuadee,Nice talking with you too!,,,,,train
20180828-192913_631_live,0,persuader,Hi! I'm glad we got matched. Can I start out by asking if there are any charitable causes that you feel specifically drawn to?,joyful,4,personal-related-inquiry,4,train
20180828-192913_631_live,0,persuadee,I  am very interested in breast cancer and raising funds for that ,,,,,train
20180828-192913_631_live,1,persuader,"Thank you, that is definitely a worthy cause. I wanted to get a feel for whether your interests tended to be focused on people, environment, etc. and I'm glad to hear that you are concerned for people's well-being. Unfortunately the donation I want to bring up isn't directly related to illness, but it is related to the health and livelihood of people. Have you heard of Save the Children?",grateful,8,source-related-inquiry,5,train
20180828-192913_631_live,1,persuadee,It souns vaguely familiar does it help children in this country,,,,,train
20180828-192913_631_live,2,persuader,one of the beautiful things about it is that it helps children in the US AND around the world. (I myself sometimes get a bit discouraged or feel like my personal donations don't mean as much if its reach is too localized. Especially when it's something as important as helping and in many cases rescuing children from violent areas or from malnutrition/disease. Thousands of children die every day due to circumstances that are completely outside of their control and this organization actually helps to provide them with stability which eventually will better our global future.,caring,17,logical-appeal,3,train
20180828-192913_631_live,2,persuadee,that sounds like something I wuld be interested in.,,,,,train
20180828-192913_631_live,3,persuader,Awesome! I'm happy to hear it. At the end of the day kids are particularly vulnerable so this organization's mission is one that I feel really strongly about.  URL here is their website if you'd like to check out accreditation before my next topic which is how this HIT lets us help. Let me know when you've looked at it :),trusting,3,credibility-appeal,2,train
20180828-192913_631_live,3,persuadee,let donate $1,,,,,train
20180828-192913_631_live,4,persuader,"Yeah! I was just about to say we can choose to donate anywhere from 0 to $2. At the end of the day, what we're really donating is our time (the minutes that it's taken to do this HIT). I don't want either of us to have to forego earning anything for our time, but I think $1 is great",hopeful,20,donation-information,6,train
20180828-192913_631_live,4,persuadee,I have children and my son was very ill at one point so anything that helps children I am very interested in.  I checked ou the website and I feel like it is something I can get behind,,,,,train
20180828-192913_631_live,5,persuader,"I understand completely and I hope your son is doing better and continues to stay healthy! From what I'm seeing, the donation gets deducted from the task payment and even though it seems like a small donation (in the grand scheme of things) they put 90% of donations to direct aid so every dollar really adds up",caring,17,logical-appeal,3,train
20180828-192913_631_live,5,persuadee,Yes he is doing better thank you for saying.  Yes every dollar adds up.  I think it is a worthy cause,,,,,train
20180828-192913_631_live,6,persuader,Great! I'm glad to have been matched with a generous person :),grateful,8,no_strategy,0,train
20180828-192913_631_live,6,persuadee,I agree great minds think alike,,,,,train
20180828-192913_631_live,7,persuader,"Yes! And if this HIT keeps the same charity for all of the workers, then I think it's great that it's getting visibility too",hopeful,20,no_strategy,0,train
20180828-192913_631_live,7,persuadee,I didn;t even think aout it like that but you are right.  I think if we could all just donate a tiny bit of our income it would help everybody,,,,,train
20180828-192913_631_live,8,persuader,"That's a great idea. I would too even if it's a small percentage. This is on a similar topic but not directly related, but just in case you shop on Amazon and didn't know-- if you shop through smile.amazon.com you can actually choose a charity that gets a portion of donations on the money you spent. Doesn't cost you extra, I'm sure there are ones devoted to breast cancer!",caring,17,donation-information,6,train
20180828-192913_631_live,8,persuadee,wow I didn't know at all.  Is that an app or a direct website?,,,,,train
20180828-192913_631_live,9,persuader,just the direct website! I think it should be the default honestly. your login and everything is the same and you can change the charity it goes to whenever you'd like :),confident,15,donation-information,6,train
20180828-192913_631_live,9,persuadee,awesome I am going to definitely use them I am spending money anyway why not  donate as well.  It is a win win,,,,,train
20180828-192913_631_live,10,persuader,"yes! exactly. I'm buying the same things and use amazon all the time, so it makes me feel a little like I'm helping at the same time. Thanks for chatting and taking this HIT with me:)",grateful,8,no_strategy,0,train
20180828-192913_631_live,10,persuadee,you as well thank you for all the information good night.,,,,,train
20180828-194258_519_live,0,persuader,Hello....how are you?,caring,17,no_strategy,0,train
20180828-194258_519_live,0,persuadee,"Hi, how's it going? I'm not bad, tired though",,,,,train
20180828-194258_519_live,1,persuader,I feel the same. It's been a long day.,sad,6,no_strategy,0,train
20180828-194258_519_live,1,persuadee,"Yeah... so what are we supposed to talk about, as far as social issues?",,,,,train
20180828-194258_519_live,2,persuader,"Well, there is a charity called Save The Children that is desperate for donations no matter how small to help children in war torn and third world countries. How do you feel about that?",caring,17,task-related-inquiry,1,train
20180828-194258_519_live,2,persuadee,"I've heard about the organization. I guess I would be willing to make a small donation towards the org, but I wish the process of how the money gets to these countries was more transparent",,,,,train
20180828-194258_519_live,3,persuader,I know what you mean but I'm willing to donate a little. I keep thinking that if everyone just gave $1 how that could add up to really help some poor kids. I was lucky to have everything I needed when I was growing up. I would like to try to help someone else.,grateful,8,logical-appeal,3,train
20180828-194258_519_live,3,persuadee,"Yeah, I grew up pretty poor, not third world poor, but I know what it\'s like to go hungry. It\'s terrible and there really is enough wealth in the world to ""solve"" poverty. Honestly governments and corporations could work together to do this, but yeah, every person donating say $1 a day of course makes a difference too",,,,,train
20180828-194258_519_live,4,persuader,How much would you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment which is $2.,hopeful,20,donation-information,6,train
20180828-194258_519_live,4,persuadee,I'll donate $0.10.,,,,,train
20180828-194258_519_live,5,persuader,"Ok, thanks! The research team will collect all donations and send them to Save The Children.",grateful,8,no_strategy,0,train
20180828-194258_519_live,5,persuadee,"Awesome, thanks for chatting.",,,,,train
20180828-194258_519_live,6,persuader,"Thanks, have a nice day!",grateful,8,no_strategy,0,train
20180828-194258_519_live,6,persuadee,You too. Bye!,,,,,train
20180828-194258_519_live,7,persuader,I think we have to chat a bit longer. I think we're supposed to each do 10 chats and we've only done 7.,apprehensive,18,no_strategy,0,train
20180828-194258_519_live,7,persuadee,"Oh ok, it says to go until a donation agreement is reached. How much will you donate? ",,,,,train
20180828-194258_519_live,8,persuader,I'm willing to donate $1.,caring,17,self-modeling,9,train
20180828-194258_519_live,8,persuadee,"You're very generous. 1/2 your payment. Going by the tithing rule (10%), I should have donated $0.20. :)",,,,,train
20180828-194258_519_live,9,persuader,I just feel that I like to share since it is money I didn't expect to make in the first place. There's always someone out there who has it worse than I do by far and if $1 helps it will make me feel good to help even just a little.,caring,17,emotion-appeal,8,train
20180828-194258_519_live,9,persuadee,"True, true, that makes sense. I guess I'm more pragmatic. Sure, there are people out there who have it relatively worse than us, but it's still a struggle, and I can't justify giving up half my earnings. I mean, for me, this is my side income (Mturk). Anyway, hope we're close to 10 chats",,,,,train
20180828-194258_519_live,10,persuader,We finally did the 10 chats! Thanks for your donation! Every little bit does help. Goodbye!,grateful,8,no_strategy,0,train
20180828-194341_225_live,0,persuader,"Hello, would you be willing to donate a portion of your task proceedings to the charity Save the Children?",caring,17,no_strategy,0,train
20180828-194341_225_live,0,persuadee,"No, sorry.",,,,,train
20180828-194341_225_live,1,persuader,"Anything would be welcome and helpful, the charity is essential to ensuring children's rights to healthcare, education, safety, and more. Even something as little as 10 cents would be beneficial to helping a child in need.",grateful,8,foot-in-the-door,7,train
20180828-194341_225_live,1,persuadee,"No, I apologize.  ",,,,,train
20180828-194341_225_live,2,persuader,Can I ask why you are hesitant to make a donation?,apprehensive,18,personal-related-inquiry,4,train
20180828-194341_225_live,2,persuadee,I already make numerous donations throughout the year.,,,,,train
20180828-194341_225_live,3,persuader,"That's wonderful to hear, however there is no limit to charitable acts. A small amount goes a long way, this donation would most likely go to helping the 1 million Rohingya refugees that are fleeing for their lives in Myanmar and Bangladesh. ",caring,17,logical-appeal,3,train
20180828-194341_225_live,3,persuadee,"No, thank you for asking though.",,,,,train
20180828-194341_225_live,4,persuader,"I wouldn't keep asking if it was not for the importance of the situation. I believe that each of us is part of the solution, and your donation would serve to help those in need.",trusting,3,logical-appeal,3,train
20180828-194341_225_live,4,persuadee,"I think its great you are fundraising, however, my answer is still no.",,,,,train
20180828-194341_225_live,5,persuader,"Millions of Syrian children have grown up facing the daily threat of violence that would greatly benefit from any sort of help. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. A small donation of mere cents can address these deadly problems.",sad,6,emotion-appeal,8,train
20180828-194341_225_live,5,persuadee,That is unfortunate.  I've already given my answer of no and do not appreciate you being so pushy. ,,,,,train
20180828-194341_225_live,6,persuader,"I apologize for my pushiness, however I still urge you to think about your position in relation to those in need. If you are not able or willing to make a small donation, would you be willing to learn more about the organization and its work?",hopeful,20,task-related-inquiry,1,train
20180828-194341_225_live,6,persuadee,I believe you have given quite a bit of information already. I unfortunately will not be donating to your cause. ,,,,,train
20180828-194341_225_live,7,persuader,No need to donate if you are not willing. May I give you our website for you to explore in your free time if you feel inclined?,content,21,donation-information,6,train
20180828-194341_225_live,7,persuadee,"No, thank you.",,,,,train
20180828-194341_225_live,8,persuader,"Thank you for listening, just to reiterate, our group is called Save the Children and I am grateful that you were willing to listen to our organization. ",grateful,8,no_strategy,0,train
20180828-194341_225_live,8,persuadee,Have you personally donated to this cause?,,,,,train
20180828-194341_225_live,9,persuader,"Yes I have, and I will actually be donating a portion of my task reward today. ",confident,15,self-modeling,9,train
20180828-194341_225_live,9,persuadee,That is nice of you.,,,,,train
20180828-194737_511_live,0,persuader,Hi! Have you ever made a donation to a charity before?,caring,17,personal-related-inquiry,4,train
20180828-194737_511_live,0,persuadee,"Yes I have! I have donated to several different charities. I have donated to March of Dimes, St Judes, Salvation Army, and a local no kill pet shelter. Have you donated to known causes before?",,,,,train
20180828-194737_511_live,1,persuader,I have as well to March of Dimes and our local pet shelter. I've also volunteered at the pet shelter. Have you heard of Save the Children?,caring,17,source-related-inquiry,5,train
20180828-194737_511_live,1,persuadee,I think I have read something on that agency but it has been a long time. Is that the one that you pay so much to help feed them in other countries? ,,,,,train
20180828-194737_511_live,2,persuader,Yes! It's an international organization that helps support children in developing countries.,caring,17,credibility-appeal,2,train
20180828-194737_511_live,2,persuadee,"Ok, yes I know that one. ",,,,,train
20180828-194737_511_live,3,persuader,Do you have children? I have fur babies & a couple nephews.,caring,17,personal-related-inquiry,4,train
